id	time_scraped	follower	followed
1171062	2022-10-13T19:06:24.189311Z	8429	98689
1171105	2022-10-13T19:06:39.322335Z	8429	39897
1171113	2022-10-13T19:06:42.225318Z	8429	88523
1171120	2022-10-13T19:06:47.301404Z	8429	80370
1171128	2022-10-13T19:06:50.875896Z	8429	3022
1171136	2022-10-13T19:06:55.309255Z	8429	93903
1171141	2022-10-13T19:06:58.173529Z	8429	49194
1171186	2022-10-13T19:07:15.621327Z	8429	60741
1171564	2022-10-13T19:09:39.157095Z	8429	58925
1171767	2022-10-13T19:11:11.969265Z	8429	60700
1170903	2022-10-13T19:05:23.624824Z	8432	7984
1170921	2022-10-13T19:05:28.321482Z	8432	343035
1170929	2022-10-13T19:05:31.681214Z	8432	30695
1170936	2022-10-13T19:05:35.445266Z	8432	6996
1170943	2022-10-13T19:05:39.105267Z	8432	30458
1170955	2022-10-13T19:05:45.477243Z	8432	16683
1170984	2022-10-13T19:05:56.617326Z	8432	10535
1170990	2022-10-13T19:05:58.545090Z	8432	2517
1170998	2022-10-13T19:05:59.742093Z	8432	251850
1171007	2022-10-13T19:06:04.133705Z	8432	32395
1171015	2022-10-13T19:06:07.569251Z	8432	10660
1171023	2022-10-13T19:06:11.069919Z	8432	49210
1171032	2022-10-13T19:06:14.025462Z	8432	22918
1171040	2022-10-13T19:06:16.641430Z	8432	28605
1171048	2022-10-13T19:06:19.337227Z	8432	74228
1170975	2022-10-13T19:05:53.933397Z	8418	52913
1170981	2022-10-13T19:05:55.325425Z	8418	17730
1171067	2022-10-13T19:06:27.025488Z	8418	40190
1171071	2022-10-13T19:06:28.353477Z	8418	57298
1171078	2022-10-13T19:06:29.641845Z	8418	39696
1171083	2022-10-13T19:06:32.685595Z	8418	9345
1171095	2022-10-13T19:06:35.971830Z	8418	1694
1171252	2022-10-13T19:07:41.677465Z	8418	5358
1171306	2022-10-13T19:08:00.909829Z	8418	46659
1171322	2022-10-13T19:08:10.149911Z	8418	1833
1171409	2022-10-13T19:08:43.185359Z	8418	3502
1171419	2022-10-13T19:08:46.129547Z	8418	48576
1171433	2022-10-13T19:08:49.907332Z	8418	26324
1171441	2022-10-13T19:08:55.385551Z	8418	60317
1171450	2022-10-13T19:09:00.485670Z	8418	48615
1171457	2022-10-13T19:09:04.921511Z	8418	26340
1171487	2022-10-13T19:09:14.538144Z	8418	5438
1171491	2022-10-13T19:09:17.690905Z	8418	37245
1171496	2022-10-13T19:09:18.857415Z	8418	3430
1171500	2022-10-13T19:09:20.038919Z	8418	43630
1171503	2022-10-13T19:09:21.293897Z	8418	47368
1171507	2022-10-13T19:09:22.577677Z	8418	26306
1280500	2022-10-14T11:29:38.740661Z	8768	343036
1280501	2022-10-14T11:29:39.401840Z	8768	204342
1280514	2022-10-14T11:29:49.541706Z	8768	181642
1280515	2022-10-14T11:29:50.363951Z	8768	44313
1280516	2022-10-14T11:29:54.140890Z	8768	343037
1280517	2022-10-14T11:29:56.637517Z	8768	87361
1280518	2022-10-14T11:29:57.851779Z	8768	180273
1280519	2022-10-14T11:29:58.780309Z	8768	154981
1280520	2022-10-14T11:29:59.616414Z	8768	343038
1280521	2022-10-14T11:30:02.171314Z	8768	5596
1280534	2022-10-14T11:30:21.971929Z	8768	343039
1280535	2022-10-14T11:30:23.327891Z	8768	65807
1280536	2022-10-14T11:30:24.507714Z	8768	343040
1280538	2022-10-14T11:30:25.897880Z	8768	207064
1280551	2022-10-14T11:30:40.199182Z	8768	5017
1280552	2022-10-14T11:30:42.008836Z	8768	343041
1280553	2022-10-14T11:30:42.922584Z	8768	76938
1280554	2022-10-14T11:30:43.497957Z	8768	95597
1280555	2022-10-14T11:30:44.152946Z	8768	26294
1280556	2022-10-14T11:30:45.059425Z	8768	83856
1280557	2022-10-14T11:30:45.873464Z	8768	52998
1280558	2022-10-14T11:30:46.376380Z	8768	32004
1280559	2022-10-14T11:30:46.912143Z	8768	279495
1280560	2022-10-14T11:30:47.612908Z	8768	287551
1280565	2022-10-14T11:30:57.721136Z	8768	9211
1280572	2022-10-14T11:31:07.841931Z	8768	1794
1280573	2022-10-14T11:31:08.430655Z	8768	64012
1280574	2022-10-14T11:31:08.915883Z	8768	20627
1280575	2022-10-14T11:31:09.506737Z	8768	85517
1280576	2022-10-14T11:31:10.456193Z	8768	63569
1280577	2022-10-14T11:31:10.949543Z	8768	343042
1280586	2022-10-14T11:31:19.156310Z	8768	343043
1280587	2022-10-14T11:31:20.421770Z	8768	251820
1280588	2022-10-14T11:31:21.428567Z	8768	91889
1280596	2022-10-14T11:31:27.902484Z	8768	343044
1280597	2022-10-14T11:31:28.707575Z	8768	252987
1280598	2022-10-14T11:31:29.582275Z	8768	10795
1280599	2022-10-14T11:31:30.711217Z	8768	343045
1280600	2022-10-14T11:31:32.750713Z	8768	34951
1280601	2022-10-14T11:31:34.352480Z	8768	32043
1280602	2022-10-14T11:31:36.448118Z	8768	343046
1145671	2022-10-13T15:53:33.892201Z	8416	21455
1170925	2022-10-13T19:05:30.985160Z	8429	1772
1170993	2022-10-13T19:05:59.417667Z	8415	9082
1170999	2022-10-13T19:06:01.697557Z	8415	40580
1171011	2022-10-13T19:06:08.681625Z	8415	74174
1171021	2022-10-13T19:06:11.757585Z	8415	52706
1171430	2022-10-13T19:08:49.870425Z	8415	211095
1171510	2022-10-13T19:09:22.905867Z	8415	23993
1171518	2022-10-13T19:09:24.209440Z	8415	39050
1171523	2022-10-13T19:09:26.781646Z	8415	57624
1171528	2022-10-13T19:09:28.537737Z	8415	62971
1171532	2022-10-13T19:09:29.694892Z	8415	101242
1171557	2022-10-13T19:09:39.125552Z	8415	5538
1170825	2022-10-13T19:04:41.925591Z	2698	73867
1171178	2022-10-13T19:07:11.861567Z	2698	7514
1171183	2022-10-13T19:07:14.749518Z	2698	5417
1171193	2022-10-13T19:07:17.434173Z	2698	51897
1171554	2022-10-13T19:09:37.777607Z	2698	29841
1170908	2022-10-13T19:05:25.039557Z	8429	343047
1170910	2022-10-13T19:05:26.789898Z	8429	167125
1170916	2022-10-13T19:05:28.113926Z	8429	343048
1170919	2022-10-13T19:05:29.350984Z	8429	343049
1170932	2022-10-13T19:05:33.261483Z	8429	79407
1170939	2022-10-13T19:05:37.629793Z	8429	80114
1170945	2022-10-13T19:05:41.065411Z	8429	6028
1170952	2022-10-13T19:05:43.085301Z	8429	141221
1170961	2022-10-13T19:05:45.913380Z	8429	71026
1170969	2022-10-13T19:05:48.581282Z	8429	93584
1170978	2022-10-13T19:05:52.213725Z	8429	343050
1171017	2022-10-13T19:06:10.394787Z	8429	80934
1170834	2022-10-13T19:04:45.873359Z	8432	40206
1170837	2022-10-13T19:04:47.597727Z	8432	41638
1170845	2022-10-13T19:04:50.193204Z	8432	43993
1170851	2022-10-13T19:04:53.297992Z	8432	1871
1170855	2022-10-13T19:04:56.853196Z	8432	69224
1170859	2022-10-13T19:04:58.689179Z	8432	23277
1171348	2022-10-13T19:08:21.713228Z	8432	5687
1171356	2022-10-13T19:08:23.369323Z	8432	71228
1171359	2022-10-13T19:08:25.185672Z	8432	16055
1171365	2022-10-13T19:08:26.725181Z	8432	34950
1171369	2022-10-13T19:08:28.329202Z	8432	63108
1171377	2022-10-13T19:08:29.533190Z	8432	68961
1171384	2022-10-13T19:08:32.933964Z	8432	14470
1171101	2022-10-13T19:06:39.025885Z	8418	3567
1171106	2022-10-13T19:06:41.077599Z	8418	38995
1171110	2022-10-13T19:06:42.814400Z	8418	19149
1171114	2022-10-13T19:06:44.788275Z	8418	6004
1171118	2022-10-13T19:06:47.721842Z	8418	3746
1171121	2022-10-13T19:06:49.209484Z	8418	2693
1171126	2022-10-13T19:06:51.937554Z	8418	26964
1171129	2022-10-13T19:06:54.309396Z	8418	2742
1171134	2022-10-13T19:06:55.537683Z	8418	89489
1171151	2022-10-13T19:06:59.777726Z	8418	36580
1171159	2022-10-13T19:07:04.733361Z	8418	4059
1171164	2022-10-13T19:07:08.269460Z	8418	9551
1171279	2022-10-13T19:07:52.854427Z	8418	71547
1171283	2022-10-13T19:07:54.649469Z	8418	94436
1171290	2022-10-13T19:07:55.862889Z	8418	5425
1171297	2022-10-13T19:07:58.729554Z	8418	48280
1171314	2022-10-13T19:08:06.553422Z	8418	52934
1171414	2022-10-13T19:08:44.639043Z	8418	4403
1171422	2022-10-13T19:08:47.425582Z	8418	5474
1171427	2022-10-13T19:08:48.645587Z	8418	3136
1280306	2022-10-14T11:26:14.287914Z	8768	187076
1280307	2022-10-14T11:26:15.132074Z	8768	97085
1280308	2022-10-14T11:26:16.484444Z	8768	186086
1280316	2022-10-14T11:26:23.994260Z	8768	343051
1280317	2022-10-14T11:26:24.745279Z	8768	343052
1280318	2022-10-14T11:26:25.398995Z	8768	13572
1280319	2022-10-14T11:26:26.064701Z	8768	55925
1280320	2022-10-14T11:26:27.023210Z	8768	13182
1280333	2022-10-14T11:26:41.235971Z	8768	90644
1280334	2022-10-14T11:26:42.103837Z	8768	187143
1280356	2022-10-14T11:27:09.635577Z	8768	343053
1280357	2022-10-14T11:27:10.645338Z	8768	18117
1280358	2022-10-14T11:27:11.549109Z	8768	178600
1280360	2022-10-14T11:27:12.905562Z	8768	153001
1280363	2022-10-14T11:27:14.971828Z	8768	162676
1280364	2022-10-14T11:27:15.543908Z	8768	69250
1280365	2022-10-14T11:27:16.272081Z	8768	103160
1280366	2022-10-14T11:27:16.829563Z	8768	343054
1280367	2022-10-14T11:27:17.425121Z	8768	44779
1280368	2022-10-14T11:27:18.169249Z	8768	343055
1280369	2022-10-14T11:27:18.949326Z	8768	4575
1280370	2022-10-14T11:27:19.994254Z	8768	5333
1280372	2022-10-14T11:27:21.719792Z	8768	39341
1280373	2022-10-14T11:27:22.427928Z	8768	343056
1280381	2022-10-14T11:27:28.088878Z	8768	212259
1280382	2022-10-14T11:27:28.865194Z	8768	167191
1171004	2022-10-13T19:06:04.577579Z	8415	7363
1171028	2022-10-13T19:06:14.669600Z	8415	35614
1171051	2022-10-13T19:06:21.201566Z	8415	57136
1171250	2022-10-13T19:07:41.253536Z	8415	278991
1171253	2022-10-13T19:07:42.429700Z	8415	44612
1171258	2022-10-13T19:07:43.937466Z	8415	38056
1171261	2022-10-13T19:07:45.193636Z	8415	34770
1171265	2022-10-13T19:07:46.514456Z	8415	343057
1171287	2022-10-13T19:07:55.189646Z	8415	195090
1171291	2022-10-13T19:07:57.137555Z	8415	10628
1171300	2022-10-13T19:07:58.781613Z	8415	7458
1171308	2022-10-13T19:08:02.725783Z	8415	2407
1171316	2022-10-13T19:08:08.082075Z	8415	23996
1171321	2022-10-13T19:08:11.197578Z	8415	6716
1171036	2022-10-13T19:06:16.109790Z	2698	40362
1171041	2022-10-13T19:06:17.873596Z	2698	1215
1171044	2022-10-13T19:06:19.585790Z	2698	43879
1171452	2022-10-13T19:08:59.061515Z	2698	7577
1171461	2022-10-13T19:09:03.437558Z	2698	6736
1171468	2022-10-13T19:09:07.322350Z	2698	4285
1171563	2022-10-13T19:09:40.457571Z	2698	50168
1171568	2022-10-13T19:09:41.749465Z	2698	305596
1171572	2022-10-13T19:09:43.445562Z	2698	28167
1171577	2022-10-13T19:09:45.157548Z	2698	18940
1171586	2022-10-13T19:09:46.497503Z	2698	6010
1171594	2022-10-13T19:09:50.233706Z	2698	26934
1171603	2022-10-13T19:09:56.769572Z	2698	7161
1171613	2022-10-13T19:09:59.805800Z	2698	40321
1170863	2022-10-13T19:04:58.837219Z	8429	343058
1170871	2022-10-13T19:05:02.959447Z	8429	343059
1170880	2022-10-13T19:05:10.625501Z	8429	343060
1170888	2022-10-13T19:05:14.186932Z	8429	343061
1170896	2022-10-13T19:05:18.149996Z	8429	343062
1170904	2022-10-13T19:05:22.349531Z	8429	79325
1171025	2022-10-13T19:06:13.335982Z	8429	91752
1171669	2022-10-13T19:10:28.097328Z	8429	3642
1171741	2022-10-13T19:11:01.602643Z	8429	306866
1171747	2022-10-13T19:11:03.953164Z	8429	94185
1170912	2022-10-13T19:05:25.013576Z	8432	2585
1170947	2022-10-13T19:05:42.601172Z	8432	125434
1170949	2022-10-13T19:05:43.789428Z	8432	133832
1171096	2022-10-13T19:06:37.361696Z	8432	26579
1171104	2022-10-13T19:06:39.121277Z	8432	79912
1171112	2022-10-13T19:06:42.097512Z	8432	31246
1171119	2022-10-13T19:06:47.053333Z	8432	42624
1171123	2022-10-13T19:06:50.460115Z	8432	25913
1171127	2022-10-13T19:06:53.569273Z	8432	63109
1171131	2022-10-13T19:06:55.217301Z	8432	27973
1171135	2022-10-13T19:06:56.681451Z	8432	51112
1171140	2022-10-13T19:06:57.949664Z	8432	72403
1171185	2022-10-13T19:07:15.882678Z	8432	9829
1171642	2022-10-13T19:10:18.285266Z	8432	12878
1171647	2022-10-13T19:10:19.649282Z	8432	23208
1170831	2022-10-13T19:04:43.373976Z	8418	39824
1170839	2022-10-13T19:04:46.685817Z	8418	2233
1170847	2022-10-13T19:04:49.205531Z	8418	36925
1170854	2022-10-13T19:04:54.482892Z	8418	159053
1171168	2022-10-13T19:07:09.720765Z	8418	67560
1171172	2022-10-13T19:07:11.413896Z	8418	1733
1171176	2022-10-13T19:07:12.697576Z	8418	88580
1171182	2022-10-13T19:07:13.953582Z	8418	5251
1171222	2022-10-13T19:07:28.389453Z	8418	21404
1171329	2022-10-13T19:08:12.897505Z	8418	35629
1171337	2022-10-13T19:08:15.550800Z	8418	36500
1171344	2022-10-13T19:08:18.217513Z	8418	5452
1171352	2022-10-13T19:08:21.353545Z	8418	5623
1171360	2022-10-13T19:08:24.433593Z	8418	37906
1171368	2022-10-13T19:08:26.933536Z	8418	9335
1171374	2022-10-13T19:08:29.487869Z	8418	2746
1171381	2022-10-13T19:08:30.689715Z	8418	8114
1171389	2022-10-13T19:08:34.775160Z	8418	5204
1171480	2022-10-13T19:09:12.961924Z	8418	7571
1171515	2022-10-13T19:09:23.581445Z	8418	9895
1171521	2022-10-13T19:09:26.285417Z	8418	5437
1171524	2022-10-13T19:09:27.509528Z	8418	35994
1171530	2022-10-13T19:09:28.754616Z	8418	343063
1171535	2022-10-13T19:09:30.374528Z	8418	47419
1280387	2022-10-14T11:27:37.040086Z	8768	20751
1280388	2022-10-14T11:27:38.016221Z	8768	154152
1280389	2022-10-14T11:27:38.930165Z	8768	32265
1280394	2022-10-14T11:27:43.098806Z	8768	22632
1280397	2022-10-14T11:27:45.179583Z	8768	343064
1280398	2022-10-14T11:27:46.029095Z	8768	52267
1280417	2022-10-14T11:28:12.236016Z	8768	333677
1280418	2022-10-14T11:28:12.987726Z	8768	343065
1280419	2022-10-14T11:28:13.916573Z	8768	343066
1280421	2022-10-14T11:28:15.951849Z	8768	343067
1280422	2022-10-14T11:28:16.638572Z	8768	343068
1280423	2022-10-14T11:28:17.507210Z	8768	343069
1280424	2022-10-14T11:28:18.611686Z	8768	343070
1280425	2022-10-14T11:28:19.313947Z	8768	343071
1280429	2022-10-14T11:28:22.042043Z	8768	9947
1280431	2022-10-14T11:28:23.825162Z	8768	343072
1280439	2022-10-14T11:28:29.425012Z	8768	21437
1280440	2022-10-14T11:28:29.984172Z	8768	343073
1280441	2022-10-14T11:28:31.287791Z	8768	228235
1280442	2022-10-14T11:28:33.408567Z	8768	162967
1171008	2022-10-13T19:06:06.661599Z	8415	33974
1171328	2022-10-13T19:08:12.701592Z	8415	35756
1171336	2022-10-13T19:08:15.485779Z	8415	39024
1171343	2022-10-13T19:08:18.129578Z	8415	38305
1171349	2022-10-13T19:08:21.309587Z	8415	177326
1171692	2022-10-13T19:10:41.309456Z	8415	5952
1171698	2022-10-13T19:10:42.997727Z	8415	49214
1171701	2022-10-13T19:10:44.693541Z	8415	27523
1171707	2022-10-13T19:10:46.269460Z	8415	65969
1171709	2022-10-13T19:10:47.665546Z	8415	2387
1171170	2022-10-13T19:07:08.477721Z	2698	8031
1171200	2022-10-13T19:07:20.310510Z	2698	36944
1171256	2022-10-13T19:07:41.646007Z	2698	41290
1171289	2022-10-13T19:07:55.277791Z	2698	168551
1171295	2022-10-13T19:07:58.149779Z	2698	123657
1171357	2022-10-13T19:08:23.462107Z	2698	3524
1171363	2022-10-13T19:08:26.205516Z	2698	18333
1171371	2022-10-13T19:08:27.385474Z	2698	42575
1171375	2022-10-13T19:08:29.930103Z	2698	41976
1171379	2022-10-13T19:08:31.357719Z	2698	47838
1171415	2022-10-13T19:08:43.285642Z	2698	8399
1171424	2022-10-13T19:08:46.297542Z	2698	6781
1171431	2022-10-13T19:08:48.793652Z	2698	2766
1171436	2022-10-13T19:08:53.721960Z	2698	94817
1171439	2022-10-13T19:08:56.029844Z	2698	2519
1171443	2022-10-13T19:08:57.653773Z	2698	2903
1171476	2022-10-13T19:09:10.340205Z	2698	46223
1171066	2022-10-13T19:06:27.001295Z	8429	65603
1171070	2022-10-13T19:06:28.301933Z	8429	343074
1171075	2022-10-13T19:06:29.577524Z	8429	137380
1171080	2022-10-13T19:06:30.905413Z	8429	329092
1171088	2022-10-13T19:06:33.121498Z	8429	68682
1171097	2022-10-13T19:06:36.681329Z	8429	93555
1171231	2022-10-13T19:07:31.341470Z	8429	343075
1171239	2022-10-13T19:07:35.377296Z	8429	277439
1171262	2022-10-13T19:07:44.513268Z	8429	40377
1171272	2022-10-13T19:07:47.253774Z	8429	174395
1171280	2022-10-13T19:07:50.289692Z	8429	5374
1171298	2022-10-13T19:07:59.417408Z	8429	98683
1171302	2022-10-13T19:08:01.166102Z	8429	124794
1171309	2022-10-13T19:08:06.519553Z	8429	313928
1171313	2022-10-13T19:08:08.305538Z	8429	280978
1171318	2022-10-13T19:08:09.789369Z	8429	3654
1171892	2022-10-13T19:12:05.121208Z	8429	8716
1171899	2022-10-13T19:12:07.613158Z	8429	16469
1171907	2022-10-13T19:12:09.545032Z	8429	738
1170865	2022-10-13T19:05:00.477387Z	8432	11129
1170867	2022-10-13T19:05:04.333822Z	8432	46237
1170872	2022-10-13T19:05:08.038833Z	8432	41712
1170875	2022-10-13T19:05:10.965316Z	8432	75140
1170879	2022-10-13T19:05:12.662696Z	8432	229966
1170900	2022-10-13T19:05:22.309541Z	8432	11932
1171145	2022-10-13T19:06:59.161268Z	8432	29101
1171148	2022-10-13T19:07:01.177671Z	8432	70525
1171153	2022-10-13T19:07:03.109403Z	8432	108276
1171156	2022-10-13T19:07:05.341344Z	8432	70540
1171160	2022-10-13T19:07:07.109685Z	8432	135655
1171209	2022-10-13T19:07:24.857234Z	8432	44640
1171216	2022-10-13T19:07:26.101268Z	8432	14221
1171622	2022-10-13T19:10:11.478183Z	8432	88404
1171625	2022-10-13T19:10:13.022276Z	8432	137918
1171631	2022-10-13T19:10:14.325335Z	8432	9716
1171765	2022-10-13T19:11:13.257296Z	8432	191817
1171769	2022-10-13T19:11:14.609213Z	8432	14648
1171022	2022-10-13T19:06:10.549694Z	8418	31517
1171031	2022-10-13T19:06:13.530157Z	8418	3582
1171039	2022-10-13T19:06:16.202096Z	8418	36941
1171047	2022-10-13T19:06:19.137423Z	8418	48001
1171054	2022-10-13T19:06:21.542658Z	8418	99187
1171058	2022-10-13T19:06:24.365782Z	8418	17129
1171063	2022-10-13T19:06:25.602103Z	8418	55105
1171398	2022-10-13T19:08:37.942042Z	8418	3497
1171547	2022-10-13T19:09:34.661609Z	8418	3880
1171552	2022-10-13T19:09:36.753417Z	8418	7887
1171560	2022-10-13T19:09:38.654911Z	8418	3536
1171569	2022-10-13T19:09:41.073497Z	8418	2433
1171576	2022-10-13T19:09:43.477580Z	8418	19111
1171580	2022-10-13T19:09:46.297872Z	8418	46188
1171597	2022-10-13T19:09:55.569615Z	8418	58183
1171602	2022-10-13T19:09:57.757617Z	8418	39101
1280444	2022-10-14T11:28:36.673246Z	8768	343076
1280445	2022-10-14T11:28:37.244031Z	8768	343077
1280446	2022-10-14T11:28:37.963886Z	8768	41865
1280447	2022-10-14T11:28:38.907964Z	8768	77103
1280461	2022-10-14T11:28:50.488713Z	8768	343078
1280467	2022-10-14T11:28:59.059736Z	8768	17389
1280468	2022-10-14T11:29:00.287882Z	8768	76902
1280469	2022-10-14T11:29:02.829578Z	8768	49457
1280470	2022-10-14T11:29:04.854273Z	8768	14644
1280480	2022-10-14T11:29:16.077568Z	8768	304687
1280481	2022-10-14T11:29:17.004102Z	8768	158160
1280483	2022-10-14T11:29:19.022266Z	8768	282649
1280484	2022-10-14T11:29:20.609164Z	8768	343079
1280489	2022-10-14T11:29:25.539407Z	8768	218367
1280490	2022-10-14T11:29:26.108400Z	8768	2217
1280491	2022-10-14T11:29:26.895738Z	8768	343080
1280502	2022-10-14T11:29:40.571703Z	8768	343081
1280503	2022-10-14T11:29:41.382248Z	8768	275407
1280504	2022-10-14T11:29:42.406716Z	8768	169119
1280527	2022-10-14T11:30:16.015875Z	8768	88352
1280533	2022-10-14T11:30:21.270707Z	8768	8944
1280822	2022-10-14T11:34:22.031744Z	8768	343082
1280824	2022-10-14T11:34:22.840219Z	8768	53056
1280825	2022-10-14T11:34:23.605455Z	8768	331447
1280855	2022-10-14T11:34:37.079923Z	8768	261822
1280583	2022-10-14T11:31:15.606265Z	8768	126223
1280584	2022-10-14T11:31:16.425226Z	8768	21349
1280585	2022-10-14T11:31:17.853682Z	8768	56701
1280589	2022-10-14T11:31:22.225150Z	8768	331473
1280590	2022-10-14T11:31:22.975276Z	8768	343083
1280591	2022-10-14T11:31:23.915579Z	8768	343084
1280592	2022-10-14T11:31:24.895568Z	8768	317885
1280593	2022-10-14T11:31:25.606033Z	8768	331095
1280594	2022-10-14T11:31:26.349633Z	8768	132771
1170906	2022-10-13T19:05:22.821826Z	8415	39028
1170914	2022-10-13T19:05:25.456227Z	8415	174468
1170922	2022-10-13T19:05:28.598175Z	8415	52841
1170930	2022-10-13T19:05:32.077419Z	8415	11912
1170937	2022-10-13T19:05:35.965893Z	8415	7259
1170941	2022-10-13T19:05:39.735928Z	8415	4768
1171237	2022-10-13T19:07:36.793484Z	8415	6680
1171242	2022-10-13T19:07:38.429520Z	8415	52823
1171245	2022-10-13T19:07:39.769529Z	8415	25669
1171094	2022-10-13T19:06:37.339911Z	2698	42110
1171099	2022-10-13T19:06:38.705490Z	2698	107889
1171103	2022-10-13T19:06:40.357483Z	2698	71532
1171115	2022-10-13T19:06:42.981604Z	2698	76495
1171122	2022-10-13T19:06:48.009571Z	2698	40082
1171130	2022-10-13T19:06:52.997943Z	2698	60493
1171139	2022-10-13T19:06:56.341864Z	2698	8660
1171143	2022-10-13T19:06:59.021592Z	2698	44495
1171147	2022-10-13T19:07:00.618950Z	2698	6564
1171152	2022-10-13T19:07:02.901673Z	2698	80850
1171155	2022-10-13T19:07:05.165564Z	2698	171354
1171161	2022-10-13T19:07:07.055430Z	2698	43513
1171397	2022-10-13T19:08:38.753594Z	2698	36901
1171401	2022-10-13T19:08:40.565739Z	2698	44205
1171407	2022-10-13T19:08:42.114863Z	2698	49214
1171325	2022-10-13T19:08:11.813269Z	8429	10994
1171331	2022-10-13T19:08:14.465344Z	8429	4768
1171334	2022-10-13T19:08:16.061326Z	8429	14533
1171340	2022-10-13T19:08:17.673243Z	8429	294595
1171345	2022-10-13T19:08:19.509341Z	8429	343085
1171361	2022-10-13T19:08:24.549625Z	8429	40272
1171370	2022-10-13T19:08:27.069237Z	8429	87488
1171378	2022-10-13T19:08:29.649472Z	8429	22453
1171385	2022-10-13T19:08:33.069207Z	8429	34064
1171391	2022-10-13T19:08:36.773940Z	8429	104480
1171506	2022-10-13T19:09:21.093412Z	8429	7673
1171618	2022-10-13T19:10:05.573219Z	8429	315352
1171623	2022-10-13T19:10:11.602931Z	8429	3628
1170887	2022-10-13T19:05:14.129823Z	8432	41637
1170895	2022-10-13T19:05:18.095809Z	8432	27766
1170958	2022-10-13T19:05:46.809357Z	8432	1533
1170963	2022-10-13T19:05:48.189296Z	8432	11128
1170966	2022-10-13T19:05:49.517281Z	8432	11417
1170971	2022-10-13T19:05:51.501299Z	8432	28450
1170974	2022-10-13T19:05:53.693906Z	8432	2210
1170980	2022-10-13T19:05:55.237261Z	8432	2450
1171052	2022-10-13T19:06:21.821414Z	8432	11928
1171055	2022-10-13T19:06:23.113428Z	8432	2980
1171060	2022-10-13T19:06:24.578551Z	8432	14297
1171064	2022-10-13T19:06:25.945893Z	8432	54543
1171285	2022-10-13T19:07:53.345336Z	8432	32523
1170983	2022-10-13T19:05:56.633592Z	8418	6958
1170989	2022-10-13T19:05:58.462225Z	8418	5446
1170992	2022-10-13T19:05:59.610707Z	8418	24368
1170997	2022-10-13T19:06:01.361939Z	8418	66211
1171001	2022-10-13T19:06:03.542037Z	8418	40313
1171013	2022-10-13T19:06:06.821596Z	8418	79947
1171188	2022-10-13T19:07:15.913536Z	8418	6498
1171195	2022-10-13T19:07:18.673555Z	8418	6561
1171202	2022-10-13T19:07:21.794657Z	8418	5811
1171210	2022-10-13T19:07:24.437545Z	8418	7971
1171214	2022-10-13T19:07:27.005581Z	8418	26992
1171465	2022-10-13T19:09:06.846868Z	8418	40768
1171474	2022-10-13T19:09:09.909570Z	8418	40699
1171713	2022-10-13T19:10:46.985511Z	8418	48766
1171721	2022-10-13T19:10:49.769301Z	8418	38357
1171729	2022-10-13T19:10:55.081582Z	8418	30625
1171737	2022-10-13T19:10:57.673460Z	8418	28652
1280595	2022-10-14T11:31:27.107507Z	8768	323730
1280619	2022-10-14T11:31:56.106831Z	8768	31049
1280621	2022-10-14T11:31:58.183704Z	8768	343086
1280622	2022-10-14T11:31:58.806363Z	8768	90393
1280627	2022-10-14T11:32:06.752933Z	8768	127538
1280628	2022-10-14T11:32:07.574510Z	8768	309553
1280629	2022-10-14T11:32:08.388260Z	8768	97106
1280630	2022-10-14T11:32:08.832484Z	8768	343087
1280631	2022-10-14T11:32:09.389594Z	8768	224719
1280635	2022-10-14T11:32:12.862Z	8768	226759
1280636	2022-10-14T11:32:13.512184Z	8768	343088
1280637	2022-10-14T11:32:14.284518Z	8768	71875
1280640	2022-10-14T11:32:16.003978Z	8768	343089
1280641	2022-10-14T11:32:16.652125Z	8768	39638
1280642	2022-10-14T11:32:17.538819Z	8768	285915
1280644	2022-10-14T11:32:18.816328Z	8768	13370
1280645	2022-10-14T11:32:19.419987Z	8768	151557
1280654	2022-10-14T11:32:24.705615Z	8768	343090
1280657	2022-10-14T11:32:26.585093Z	8768	343091
1280658	2022-10-14T11:32:27.581015Z	8768	343092
1280659	2022-10-14T11:32:28.111192Z	8768	38988
1280660	2022-10-14T11:32:28.687547Z	8768	104842
1280661	2022-10-14T11:32:29.251465Z	8768	343093
1280662	2022-10-14T11:32:29.893532Z	8768	74155
1280663	2022-10-14T11:32:30.587693Z	8768	39561
1280670	2022-10-14T11:32:38.613531Z	8768	219642
1280671	2022-10-14T11:32:39.080165Z	8768	48511
1280672	2022-10-14T11:32:39.509567Z	8768	140290
1280681	2022-10-14T11:32:43.764028Z	8768	140151
1280682	2022-10-14T11:32:44.759691Z	8768	138109
1280686	2022-10-14T11:32:47.159772Z	8768	180743
1280687	2022-10-14T11:32:47.622437Z	8768	136814
1280688	2022-10-14T11:32:48.132916Z	8768	21321
1280689	2022-10-14T11:32:48.814337Z	8768	244724
1280690	2022-10-14T11:32:49.295280Z	8768	343094
1280694	2022-10-14T11:32:54.672401Z	8768	22515
1349686	2022-10-15T01:55:28.160901Z	9381	21455
1171016	2022-10-13T19:06:10.385666Z	8415	39011
1171026	2022-10-13T19:06:13.336076Z	8415	11576
1171033	2022-10-13T19:06:16.057713Z	8415	16592
1171042	2022-10-13T19:06:18.932906Z	8415	39239
1171045	2022-10-13T19:06:20.034806Z	8415	233726
1171735	2022-10-13T19:10:56.889506Z	8415	58675
1171743	2022-10-13T19:10:59.893508Z	8415	6709
