id	time_scraped	follower	followed
2473738	2022-10-30T10:48:04.597509Z	4118	69194
2473743	2022-10-30T10:48:16.885387Z	4118	80627
2473748	2022-10-30T10:48:25.969545Z	4118	144377
2473753	2022-10-30T10:48:36.962396Z	4118	86013
2473760	2022-10-30T10:48:52.722109Z	4118	194417
2473766	2022-10-30T10:49:05.665975Z	4118	235196
2473923	2022-10-30T10:53:30.774207Z	14078	241819
2474013	2022-10-30T10:56:21.293962Z	14078	109526
2474020	2022-10-30T10:56:30.801932Z	14078	67973
2474027	2022-10-30T10:56:40.829543Z	13853	7394
2474033	2022-10-30T10:56:45.390187Z	13853	74002
2474042	2022-10-30T10:56:58.114346Z	13853	125287
2474048	2022-10-30T10:57:12.049555Z	13853	15270
2474053	2022-10-30T10:57:20.909492Z	13853	38746
2474057	2022-10-30T10:57:31.350784Z	13853	61157
2474062	2022-10-30T10:57:42.919139Z	13853	6945
2474209	2022-10-30T11:02:39.913742Z	13853	19040
2474211	2022-10-30T11:02:45.909701Z	13853	40743
2474215	2022-10-30T11:02:55.487714Z	13853	45235
2474218	2022-10-30T11:03:03.421447Z	13853	17235
2474221	2022-10-30T11:03:13.673990Z	13853	4109
2474223	2022-10-30T11:03:17.551608Z	13853	26790
2474227	2022-10-30T11:03:21.337518Z	13853	18060
2474229	2022-10-30T11:03:25.794048Z	13853	16506
2474233	2022-10-30T11:03:32.272185Z	13853	11323
2474236	2022-10-30T11:03:38.353324Z	13853	51661
2474239	2022-10-30T11:03:45.429672Z	13853	43082
2474242	2022-10-30T11:03:55.501977Z	13853	3102
2474356	2022-10-30T11:07:40.301675Z	13853	18025
2474358	2022-10-30T11:07:44.649610Z	13853	3525
2474374	2022-10-30T11:08:09.242287Z	13853	6635
2887641	2022-11-08T12:03:54.580319Z	2378	179933
2887822	2022-11-08T12:07:00.116703Z	19317	547
2887658	2022-11-08T12:04:15.127896Z	2378	368018
2887885	2022-11-08T12:08:12.359597Z	2378	56506
2887889	2022-11-08T12:08:15.567615Z	2378	35149
2887902	2022-11-08T12:08:22.163543Z	2378	150899
2887911	2022-11-08T12:08:29.331596Z	2378	26636
2887921	2022-11-08T12:08:38.895695Z	2378	196062
2887931	2022-11-08T12:08:47.423597Z	2378	258672
2887939	2022-11-08T12:08:59.691838Z	2378	105054
2887950	2022-11-08T12:09:10.891791Z	2378	35360
2887959	2022-11-08T12:09:18.827496Z	2378	24110
2887969	2022-11-08T12:09:26.813284Z	2378	266608
2887978	2022-11-08T12:09:35.132090Z	2378	291898
2887988	2022-11-08T12:09:43.551478Z	2378	85165
2887997	2022-11-08T12:09:58.463490Z	2378	3008
2888003	2022-11-08T12:10:03.823854Z	2378	53672
2888006	2022-11-08T12:10:12.027541Z	2378	146865
2888022	2022-11-08T12:10:25.387804Z	2378	64594
2888024	2022-11-08T12:10:28.507610Z	2378	14076
2888032	2022-11-08T12:10:35.997696Z	2378	22234
2887714	2022-11-08T12:05:12.891440Z	19387	6534
2887719	2022-11-08T12:05:16.839618Z	19387	22537
2887727	2022-11-08T12:05:23.587624Z	19387	30828
2887737	2022-11-08T12:05:30.787940Z	19387	6411
2887741	2022-11-08T12:05:36.911541Z	19387	5638
2887746	2022-11-08T12:05:41.246550Z	19387	50101
2888016	2022-11-08T12:10:21.859235Z	19388	13636
2887749	2022-11-08T12:05:44.699483Z	19384	81657
2887755	2022-11-08T12:05:48.027659Z	19384	12645
2887759	2022-11-08T12:05:52.679514Z	19384	373145
2887763	2022-11-08T12:05:59.719509Z	19384	13516
2887773	2022-11-08T12:06:05.284315Z	19384	163255
2887782	2022-11-08T12:06:21.559438Z	19384	39741
2887792	2022-11-08T12:06:30.491564Z	19384	46456
2887798	2022-11-08T12:06:41.143622Z	19384	425908
2887724	2022-11-08T12:05:20.147647Z	19317	376839
2887733	2022-11-08T12:05:27.340218Z	19317	12472
2887811	2022-11-08T12:06:55.009299Z	19317	100383
2887832	2022-11-08T12:07:15.571581Z	19317	17189
2887844	2022-11-08T12:07:23.947594Z	19317	10514
2887853	2022-11-08T12:07:32.715948Z	19317	43576
2887863	2022-11-08T12:07:42.383546Z	19317	151145
2887868	2022-11-08T12:07:50.088784Z	19317	54506
2887872	2022-11-08T12:07:57.712087Z	19317	10856
2887876	2022-11-08T12:08:01.765033Z	19317	16197
2887880	2022-11-08T12:08:07.684044Z	19317	283387
2473675	2022-10-30T10:46:00.696832Z	4118	16757
2473678	2022-10-30T10:46:07.461379Z	4118	373691
2473851	2022-10-30T10:51:34.089940Z	4118	65475
2473859	2022-10-30T10:51:44.425994Z	4118	56960
2473862	2022-10-30T10:51:49.660881Z	4118	253839
2473868	2022-10-30T10:51:58.109723Z	4118	30586
2473876	2022-10-30T10:52:11.980951Z	4118	76310
2474047	2022-10-30T10:57:15.805961Z	4118	214393
2474051	2022-10-30T10:57:19.693458Z	4118	150820
2474069	2022-10-30T10:58:01.103829Z	4118	16259
2474392	2022-10-30T11:08:32.921673Z	4118	20784
2474402	2022-10-30T11:08:48.481667Z	4118	2643
2474409	2022-10-30T11:09:04.568866Z	4118	105818
2474412	2022-10-30T11:09:09.244938Z	4118	59248
2473683	2022-10-30T10:46:17.629540Z	14078	39300
2473687	2022-10-30T10:46:22.158299Z	14078	4632
2473689	2022-10-30T10:46:26.421364Z	14078	105689
2473693	2022-10-30T10:46:31.126066Z	14078	235321
2473696	2022-10-30T10:46:40.381520Z	14078	13140
2473699	2022-10-30T10:46:46.545473Z	14078	16722
2473702	2022-10-30T10:46:54.525923Z	14078	26581
2473705	2022-10-30T10:46:58.973733Z	14078	5475
2473707	2022-10-30T10:47:06.749743Z	14078	2659
2473711	2022-10-30T10:47:13.173377Z	14078	11281
2473712	2022-10-30T10:47:18.457679Z	14078	11279
2473716	2022-10-30T10:47:22.645551Z	14078	11278
2473761	2022-10-30T10:48:59.518309Z	14078	39982
2473886	2022-10-30T10:52:25.069915Z	13853	51626
2473894	2022-10-30T10:52:35.557570Z	13853	44777
2473902	2022-10-30T10:52:47.177986Z	13853	26952
2473908	2022-10-30T10:53:00.065426Z	13853	3672
2473915	2022-10-30T10:53:13.841474Z	13853	68323
2473922	2022-10-30T10:53:25.108406Z	13853	129243
2473931	2022-10-30T10:53:37.520294Z	13853	29295
2473936	2022-10-30T10:53:49.697353Z	13853	31443
2473942	2022-10-30T10:54:04.128945Z	13853	425909
2473945	2022-10-30T10:54:17.609423Z	13853	16013
2473948	2022-10-30T10:54:24.565560Z	13853	29915
2473951	2022-10-30T10:54:33.261292Z	13853	58762
2473954	2022-10-30T10:54:39.293942Z	13853	16255
2473958	2022-10-30T10:54:45.533960Z	13853	13313
2473960	2022-10-30T10:54:53.108902Z	13853	51640
2474127	2022-10-30T10:59:47.993644Z	13853	6163
2473819	2022-10-30T10:50:32.873463Z	13853	26
2887867	2022-11-08T12:07:44.939309Z	19385	16152
2887875	2022-11-08T12:07:54.775884Z	19385	35768
2887886	2022-11-08T12:08:07.304383Z	19385	56953
2887895	2022-11-08T12:08:16.280431Z	19385	61163
2887904	2022-11-08T12:08:23.319318Z	19385	56166
2887914	2022-11-08T12:08:31.033095Z	19385	11201
2887924	2022-11-08T12:08:40.067286Z	19385	73951
2887934	2022-11-08T12:08:48.851323Z	19385	188446
2887943	2022-11-08T12:09:01.227469Z	19385	47885
2887946	2022-11-08T12:09:12.327410Z	19385	53599
2887949	2022-11-08T12:09:15.887416Z	19385	62360
2887955	2022-11-08T12:09:18.675288Z	19385	56210
2887957	2022-11-08T12:09:22.052209Z	19385	30415
2887963	2022-11-08T12:09:24.931348Z	19385	14470
2887966	2022-11-08T12:09:28.064005Z	19385	5183
2887970	2022-11-08T12:09:31.651804Z	19385	2505
2887974	2022-11-08T12:09:35.471323Z	19385	63796
2887977	2022-11-08T12:09:38.675398Z	19385	56552
2887983	2022-11-08T12:09:42.099392Z	19385	51701
2887991	2022-11-08T12:09:45.011485Z	19385	58885
2474012	2022-10-30T10:56:21.325498Z	4118	247415
2474019	2022-10-30T10:56:30.781637Z	4118	36628
2474025	2022-10-30T10:56:40.837460Z	4118	174068
2474031	2022-10-30T10:56:49.778141Z	4118	366061
2474041	2022-10-30T10:57:05.838223Z	4118	62594
2474149	2022-10-30T11:00:41.829547Z	4118	171777
2474152	2022-10-30T11:00:49.398870Z	4118	196180
2474155	2022-10-30T11:00:56.442615Z	4118	46148
2474158	2022-10-30T11:01:01.257955Z	4118	141279
2474161	2022-10-30T11:01:07.982550Z	4118	188178
2474164	2022-10-30T11:01:12.788540Z	4118	29420
2474168	2022-10-30T11:01:19.105634Z	4118	159049
2474170	2022-10-30T11:01:26.485660Z	4118	106247
2474173	2022-10-30T11:01:33.473506Z	4118	132558
2474177	2022-10-30T11:01:38.573428Z	4118	46151
2474180	2022-10-30T11:01:44.349693Z	4118	61313
2474183	2022-10-30T11:01:49.234837Z	4118	151039
2474186	2022-10-30T11:01:57.133484Z	4118	149629
2473785	2022-10-30T10:49:43.622222Z	14078	10790
2473789	2022-10-30T10:49:48.901415Z	14078	262449
2473792	2022-10-30T10:49:57.009309Z	14078	80543
2473861	2022-10-30T10:51:48.646007Z	14078	26097
2473863	2022-10-30T10:51:54.694277Z	14078	68138
2473867	2022-10-30T10:52:00.769590Z	14078	134448
2473874	2022-10-30T10:52:15.937352Z	14078	61907
2473877	2022-10-30T10:52:21.477914Z	14078	162078
2473882	2022-10-30T10:52:24.966520Z	14078	16802
2473887	2022-10-30T10:52:33.046845Z	14078	241643
2474006	2022-10-30T10:56:11.898162Z	14078	29653
2474008	2022-10-30T10:56:17.255783Z	14078	13536
2474015	2022-10-30T10:56:26.057945Z	14078	28620
2474021	2022-10-30T10:56:36.673562Z	14078	6979
2474029	2022-10-30T10:56:45.153916Z	14078	2216
2474034	2022-10-30T10:56:56.006827Z	14078	7025
2474038	2022-10-30T10:57:00.129533Z	14078	40865
2474044	2022-10-30T10:57:11.946394Z	14078	12585
2474049	2022-10-30T10:57:15.813558Z	14078	16257
2473798	2022-10-30T10:50:04.326710Z	13853	54036
2473801	2022-10-30T10:50:10.429468Z	13853	3066
2473805	2022-10-30T10:50:16.253628Z	13853	7275
2473809	2022-10-30T10:50:20.949511Z	13853	45832
2473813	2022-10-30T10:50:26.498770Z	13853	63515
2473815	2022-10-30T10:50:29.157682Z	13853	2475
2474066	2022-10-30T10:57:48.725457Z	13853	99129
2474071	2022-10-30T10:57:59.658505Z	13853	32305
2474075	2022-10-30T10:58:08.557613Z	13853	24187
2474077	2022-10-30T10:58:15.913950Z	13853	16840
2474081	2022-10-30T10:58:22.217524Z	13853	84619
2474083	2022-10-30T10:58:26.553641Z	13853	425910
2474088	2022-10-30T10:58:34.193960Z	13853	13293
2474091	2022-10-30T10:58:40.141663Z	13853	30004
2474096	2022-10-30T10:58:51.191387Z	13853	46521
2474100	2022-10-30T10:59:01.405886Z	13853	256945
2474104	2022-10-30T10:59:08.561369Z	13853	7099
2474131	2022-10-30T10:59:57.661506Z	13853	17889
2887651	2022-11-08T12:04:05.195692Z	2378	24601
2887653	2022-11-08T12:04:11.703448Z	2378	10757
2439819	2022-10-29T22:20:28.453138Z	13841	21695
2887667	2022-11-08T12:04:21.755623Z	2378	177931
2887673	2022-11-08T12:04:25.735743Z	2378	136934
2887677	2022-11-08T12:04:31.279516Z	2378	193490
2887685	2022-11-08T12:04:37.787775Z	2378	56600
2887691	2022-11-08T12:04:42.067638Z	2378	150465
2887700	2022-11-08T12:04:47.211448Z	2378	425911
2887711	2022-11-08T12:05:00.770625Z	2378	55489
2887720	2022-11-08T12:05:13.499553Z	2378	143856
2887730	2022-11-08T12:05:22.387653Z	2378	38533
2887742	2022-11-08T12:05:30.487561Z	2378	15259
2887752	2022-11-08T12:05:42.516492Z	2378	148343
2887761	2022-11-08T12:05:50.260139Z	2378	38577
2887768	2022-11-08T12:06:05.241064Z	2378	162241
2887663	2022-11-08T12:04:18.439564Z	2378	21711
2887779	2022-11-08T12:06:24.195809Z	2378	100889
2439869	2022-10-29T22:20:59.773249Z	13841	21939
2887795	2022-11-08T12:06:31.747721Z	2378	122433
2887800	2022-11-08T12:06:42.236093Z	2378	4281
2887808	2022-11-08T12:06:46.731651Z	2378	183629
1083714	2022-10-13T03:11:16.152313Z	8264	178
2887771	2022-11-08T12:06:12.163798Z	19388	10953
2887813	2022-11-08T12:06:55.023601Z	19384	244625
2887819	2022-11-08T12:07:01.599704Z	19384	68749
2887823	2022-11-08T12:07:11.095461Z	19384	58103
2887830	2022-11-08T12:07:16.511561Z	19384	368016
2887833	2022-11-08T12:07:21.195465Z	19384	73739
2439353	2022-10-29T22:15:35.837400Z	13841	425912
2439356	2022-10-29T22:15:38.457096Z	13841	192747
2439302	2022-10-29T22:14:59.177124Z	13841	425913
2439310	2022-10-29T22:15:05.570704Z	13841	425914
2439317	2022-10-29T22:15:10.769182Z	13841	151185
2439325	2022-10-29T22:15:15.799196Z	13841	75783
2439333	2022-10-29T22:15:20.397892Z	13841	25597
2439341	2022-10-29T22:15:25.133465Z	13841	425915
2439360	2022-10-29T22:15:40.786010Z	13841	403005
2439364	2022-10-29T22:15:42.897305Z	13841	198854
2439399	2022-10-29T22:16:06.604833Z	13841	187764
2439654	2022-10-29T22:18:41.258900Z	13841	425916
2439658	2022-10-29T22:18:45.429303Z	13841	22933
2439661	2022-10-29T22:18:47.225482Z	13841	425917
2439622	2022-10-29T22:18:20.626957Z	13841	12414
2439724	2022-10-29T22:19:26.737190Z	13841	51664
2439728	2022-10-29T22:19:28.697086Z	13841	406793
2439822	2022-10-29T22:20:30.705945Z	13841	227226
2439826	2022-10-29T22:20:33.349335Z	13841	389637
2439833	2022-10-29T22:20:38.188811Z	13841	262728
2439966	2022-10-29T22:21:56.873304Z	13841	14246
2439971	2022-10-29T22:21:59.834211Z	13841	2457
2439977	2022-10-29T22:22:03.637219Z	13841	15278
2439862	2022-10-29T22:20:52.918422Z	13841	425918
2439866	2022-10-29T22:20:57.748883Z	13841	394588
2439873	2022-10-29T22:21:02.325480Z	13841	425919
2474035	2022-10-30T10:56:56.027209Z	4118	214395
2474037	2022-10-30T10:57:00.158349Z	4118	82362
2474043	2022-10-30T10:57:11.946277Z	4118	82352
2474055	2022-10-30T10:57:25.909431Z	4118	152924
2474060	2022-10-30T10:57:35.601694Z	4118	368167
2474063	2022-10-30T10:57:47.678088Z	4118	75591
2474068	2022-10-30T10:57:55.452583Z	4118	195694
2474072	2022-10-30T10:58:07.749624Z	4118	47051
2474097	2022-10-30T10:58:45.906483Z	4118	154583
2474103	2022-10-30T10:59:01.485588Z	4118	411181
2474110	2022-10-30T10:59:15.902394Z	4118	253231
2474119	2022-10-30T10:59:27.507848Z	4118	151155
2474126	2022-10-30T10:59:40.929511Z	4118	195399
2474129	2022-10-30T10:59:49.985539Z	4118	381982
2474133	2022-10-30T11:00:03.118449Z	4118	14743
2474135	2022-10-30T11:00:10.921530Z	4118	75263
2474136	2022-10-30T11:00:16.060826Z	4118	46239
2474140	2022-10-30T11:00:22.193824Z	4118	188059
2474142	2022-10-30T11:00:28.749605Z	4118	6760
2474146	2022-10-30T11:00:35.985409Z	4118	55695
2474189	2022-10-30T11:02:03.201432Z	4118	231244
2474030	2022-10-30T10:56:49.802911Z	14078	15153
2474040	2022-10-30T10:57:05.845601Z	14078	1793
2474205	2022-10-30T11:02:32.253720Z	13853	25096
2474348	2022-10-30T11:07:23.545820Z	13853	18437
2474352	2022-10-30T11:07:33.521556Z	13853	41239
2474363	2022-10-30T11:07:48.317603Z	13853	17916
2474365	2022-10-30T11:07:54.897549Z	13853	25267
2474368	2022-10-30T11:07:59.117665Z	13853	70125
2474370	2022-10-30T11:08:03.866011Z	13853	23615
2474380	2022-10-30T11:08:18.345873Z	13853	26732
2475602	2022-10-30T11:36:20.449839Z	13853	31320
2474476	2022-10-30T11:10:57.671319Z	14078	695
1108848	2022-10-13T05:32:09.768190Z	8295	178
2887701	2022-11-08T12:04:55.979597Z	19387	22651
2887705	2022-11-08T12:05:01.288977Z	19387	50670
2887709	2022-11-08T12:05:08.007783Z	19387	40969
2887843	2022-11-08T12:07:28.115671Z	19387	13477
2887848	2022-11-08T12:07:31.513944Z	19387	2972
2887856	2022-11-08T12:07:40.547584Z	19387	3903
2887861	2022-11-08T12:07:43.959700Z	19387	2344
2887824	2022-11-08T12:07:05.323878Z	19388	14263
2887829	2022-11-08T12:07:17.555427Z	19388	2976
2887834	2022-11-08T12:07:21.147255Z	19388	15946
2887839	2022-11-08T12:07:24.935882Z	19384	267158
2887851	2022-11-08T12:07:37.051689Z	19384	278410
2887864	2022-11-08T12:07:47.299852Z	19384	75379
2887869	2022-11-08T12:07:50.143667Z	19384	191015
2887657	2022-11-08T12:04:09.176617Z	19317	76653
2887662	2022-11-08T12:04:18.323678Z	19317	133820
2887666	2022-11-08T12:04:21.671623Z	19317	425920
2887672	2022-11-08T12:04:25.623979Z	19317	74893
2887682	2022-11-08T12:04:29.547641Z	19317	64900
2887692	2022-11-08T12:04:39.935525Z	19317	64275
2887697	2022-11-08T12:04:48.579623Z	19317	52244
2887804	2022-11-08T12:06:41.264104Z	19388	540
2887794	2022-11-08T12:06:37.351673Z	19388	459
2474201	2022-10-30T11:02:19.053542Z	4118	151028
2474206	2022-10-30T11:02:30.613495Z	4118	425921
2474212	2022-10-30T11:02:43.022134Z	4118	23231
2474234	2022-10-30T11:03:34.881677Z	4118	66242
2474237	2022-10-30T11:03:41.353492Z	4118	78338
2474240	2022-10-30T11:03:48.010876Z	4118	425922
2474243	2022-10-30T11:03:55.541783Z	4118	253308
2474246	2022-10-30T11:04:04.549620Z	4118	150354
2474249	2022-10-30T11:04:13.877610Z	4118	37289
2474252	2022-10-30T11:04:24.093810Z	4118	425923
2474257	2022-10-30T11:04:32.910363Z	4118	425924
2474260	2022-10-30T11:04:41.329551Z	4118	144509
2474264	2022-10-30T11:04:48.922068Z	4118	390604
2474649	2022-10-30T11:14:52.381730Z	4118	266363
2474654	2022-10-30T11:14:58.305428Z	4118	189868
2474655	2022-10-30T11:15:02.425627Z	4118	77611
2474799	2022-10-30T11:18:19.179382Z	4118	173909
2474803	2022-10-30T11:18:32.621631Z	4118	94729
2474806	2022-10-30T11:18:39.278019Z	4118	128183
2474810	2022-10-30T11:18:44.666934Z	4118	425925
2474812	2022-10-30T11:18:49.161531Z	4118	235062
2475079	2022-10-30T11:25:05.590160Z	4118	425926
2474307	2022-10-30T11:06:09.381990Z	14078	13386
2474313	2022-10-30T11:06:19.477724Z	14078	12305
2474319	2022-10-30T11:06:30.973426Z	14078	14528
2474325	2022-10-30T11:06:43.122902Z	14078	160216
2474331	2022-10-30T11:06:58.002515Z	14078	10470
2474339	2022-10-30T11:07:08.750878Z	14078	7436
2474345	2022-10-30T11:07:18.825158Z	14078	9776
2474354	2022-10-30T11:07:29.201638Z	14078	6698
2474361	2022-10-30T11:07:41.157531Z	14078	199628
2474367	2022-10-30T11:07:50.229616Z	14078	68871
2474375	2022-10-30T11:08:03.253138Z	14078	12605
2474379	2022-10-30T11:08:14.505501Z	14078	24360
2474388	2022-10-30T11:08:21.989853Z	14078	1579
2474394	2022-10-30T11:08:29.153585Z	14078	36833
2474399	2022-10-30T11:08:40.665622Z	14078	161913
2474407	2022-10-30T11:08:52.051089Z	14078	64910
2474413	2022-10-30T11:09:05.255560Z	14078	10920
2474419	2022-10-30T11:09:15.497383Z	14078	82070
2474424	2022-10-30T11:09:26.393663Z	14078	84492
2474430	2022-10-30T11:09:40.386710Z	14078	35272
2474436	2022-10-30T11:09:49.609957Z	14078	59174
2474444	2022-10-30T11:10:03.701852Z	14078	10413
2474449	2022-10-30T11:10:15.582097Z	14078	11007
2474455	2022-10-30T11:10:26.089532Z	14078	26505
2474461	2022-10-30T11:10:36.524959Z	14078	63640
2474467	2022-10-30T11:10:47.668628Z	14078	9656
2474482	2022-10-30T11:11:08.187497Z	14078	41369
2474551	2022-10-30T11:12:43.117570Z	13853	4533
2474784	2022-10-30T11:17:52.626194Z	13853	9274
2474786	2022-10-30T11:18:00.891845Z	13853	40779
2474789	2022-10-30T11:18:06.725404Z	13853	4680
2474792	2022-10-30T11:18:13.310117Z	13853	29362
2474837	2022-10-30T11:19:43.209610Z	13853	41164
2474840	2022-10-30T11:19:49.034800Z	13853	683
2474846	2022-10-30T11:20:03.022651Z	13853	42611
2474852	2022-10-30T11:20:13.138174Z	13853	36687
2474872	2022-10-30T11:20:48.113515Z	13853	41059
2474877	2022-10-30T11:20:54.646033Z	13853	31864
2474601	2022-10-30T11:13:52.307096Z	14078	34
2474624	2022-10-30T11:14:18.463065Z	14078	20831
2887744	2022-11-08T12:05:33.151497Z	19388	313
1132071	2022-10-13T08:53:18.862299Z	8364	178
1132625	2022-10-13T09:23:58.164875Z	8369	178
2887694	2022-11-08T12:04:45.615380Z	19388	441
2887754	2022-11-08T12:05:47.973572Z	19388	520
2887684	2022-11-08T12:04:38.395456Z	19388	1278
2474596	2022-10-30T11:13:45.505514Z	14078	618
2887770	2022-11-08T12:06:12.176835Z	2378	199011
2887776	2022-11-08T12:06:19.762667Z	2378	169025
2887785	2022-11-08T12:06:27.903561Z	2378	82201
2887812	2022-11-08T12:06:55.063564Z	2378	28408
2887817	2022-11-08T12:07:00.116861Z	2378	9659
2887821	2022-11-08T12:07:08.971944Z	2378	33840
2887826	2022-11-08T12:07:14.436201Z	2378	72582
2887835	2022-11-08T12:07:17.743959Z	2378	425927
2887841	2022-11-08T12:07:26.415611Z	2378	82493
2887849	2022-11-08T12:07:30.975616Z	2378	61192
2887675	2022-11-08T12:04:29.415444Z	19388	28963
2887680	2022-11-08T12:04:34.343575Z	19388	4420
2887703	2022-11-08T12:04:48.891414Z	19388	21086
2887713	2022-11-08T12:05:03.655601Z	19388	8535
2887735	2022-11-08T12:05:23.711239Z	19388	32377
2887748	2022-11-08T12:05:44.603432Z	19388	10197
2887758	2022-11-08T12:05:52.585216Z	19388	50658
2887762	2022-11-08T12:05:59.608242Z	19388	99463
2887767	2022-11-08T12:06:05.240948Z	19388	24618
2887793	2022-11-08T12:06:37.391578Z	19317	12546
2887799	2022-11-08T12:06:41.227938Z	19317	5516
2887803	2022-11-08T12:06:44.611652Z	19317	28923
2887807	2022-11-08T12:06:48.031707Z	19317	61624
2957829	2022-11-09T14:46:50.492964Z	19409	60512
2957833	2022-11-09T14:47:04.287158Z	19409	154029
2957837	2022-11-09T14:47:14.329276Z	19409	45109
2957840	2022-11-09T14:47:23.137287Z	19409	17498
2957843	2022-11-09T14:47:28.776832Z	19409	33745
2957847	2022-11-09T14:47:39.145454Z	19409	97613
2957851	2022-11-09T14:47:47.174069Z	19409	47048
2957855	2022-11-09T14:47:57.021179Z	19409	154030
2957858	2022-11-09T14:48:04.651029Z	19409	41721
2957861	2022-11-09T14:48:11.283074Z	19409	81740
2957865	2022-11-09T14:48:18.209537Z	19409	121714
2957869	2022-11-09T14:48:22.901255Z	19409	58156
2474631	2022-10-30T11:14:30.957976Z	14078	540
2474628	2022-10-30T11:14:24.014118Z	14078	459
2887725	2022-11-08T12:05:15.315435Z	19388	466
2474612	2022-10-30T11:14:02.163814Z	14078	466
2474323	2022-10-30T11:06:44.908882Z	4118	153955
2474327	2022-10-30T11:06:53.518729Z	4118	14685
2474332	2022-10-30T11:07:03.421534Z	4118	15451
2474337	2022-10-30T11:07:13.973526Z	4118	425928
2474344	2022-10-30T11:07:22.397654Z	4118	140390
2474347	2022-10-30T11:07:25.957806Z	4118	190200
2474349	2022-10-30T11:07:30.315797Z	4118	46278
2474381	2022-10-30T11:08:18.373847Z	4118	15405
2474434	2022-10-30T11:09:52.677797Z	4118	73035
2474686	2022-10-30T11:15:46.118283Z	4118	161918
2474694	2022-10-30T11:15:58.145478Z	4118	71120
2474698	2022-10-30T11:16:03.145885Z	4118	80995
2474702	2022-10-30T11:16:08.033457Z	4118	198955
2474705	2022-10-30T11:16:15.634675Z	4118	113199
2474722	2022-10-30T11:16:35.746805Z	4118	346249
2474726	2022-10-30T11:16:40.214569Z	4118	171755
2474575	2022-10-30T11:13:15.865863Z	14078	1608
2474579	2022-10-30T11:13:18.321657Z	14078	233141
2474582	2022-10-30T11:13:22.437783Z	14078	25854
2474587	2022-10-30T11:13:25.801580Z	14078	57357
2474590	2022-10-30T11:13:34.626469Z	14078	58306
2474593	2022-10-30T11:13:40.717494Z	14078	5236
2474599	2022-10-30T11:13:48.462830Z	14078	1314
2474605	2022-10-30T11:13:56.517978Z	14078	21086
2474608	2022-10-30T11:13:59.201418Z	14078	8535
2474615	2022-10-30T11:14:06.257815Z	14078	32377
2474618	2022-10-30T11:14:09.973889Z	14078	10953
2474621	2022-10-30T11:14:13.301781Z	14078	449
2474265	2022-10-30T11:04:55.272911Z	13853	16922
2474267	2022-10-30T11:04:59.930835Z	13853	40390
2474384	2022-10-30T11:08:22.197665Z	13853	59410
2474387	2022-10-30T11:08:25.245418Z	13853	7892
2474393	2022-10-30T11:08:28.529547Z	13853	58757
2474400	2022-10-30T11:08:40.134507Z	13853	7898
2474479	2022-10-30T11:11:06.973798Z	13853	40659
2474483	2022-10-30T11:11:11.143601Z	13853	68498
2474489	2022-10-30T11:11:15.404988Z	13853	31738
2474497	2022-10-30T11:11:21.411309Z	13853	40309
2474503	2022-10-30T11:11:28.278634Z	13853	34300
2474508	2022-10-30T11:11:38.172501Z	13853	127847
2474514	2022-10-30T11:11:46.055795Z	13853	55940
2474520	2022-10-30T11:11:56.196608Z	13853	63667
2474525	2022-10-30T11:12:04.921614Z	13853	40776
2474532	2022-10-30T11:12:13.517892Z	13853	90416
2474538	2022-10-30T11:12:19.321880Z	13853	2588
2474543	2022-10-30T11:12:25.746138Z	13853	66763
2474548	2022-10-30T11:12:33.709630Z	13853	66176
2474553	2022-10-30T11:12:46.529521Z	13853	5992
2474570	2022-10-30T11:13:09.150117Z	14078	974
2474540	2022-10-30T11:12:23.325643Z	14078	628
2887976	2022-11-08T12:09:38.484088Z	19317	102
1129984	2022-10-13T08:42:23.380867Z	8344	178
2888017	2022-11-08T12:10:17.171946Z	2378	39533
2888029	2022-11-08T12:10:32.173405Z	2378	46548
2888037	2022-11-08T12:10:39.720067Z	2378	14917
2888042	2022-11-08T12:10:43.479822Z	2378	8605
2888060	2022-11-08T12:11:05.899589Z	2378	127505
2887699	2022-11-08T12:04:46.304399Z	19384	63744
2887712	2022-11-08T12:04:59.203446Z	19384	39493
2887721	2022-11-08T12:05:13.603642Z	19384	80618
2887731	2022-11-08T12:05:22.531623Z	19384	150754
2887736	2022-11-08T12:05:30.619666Z	19384	81687
2887740	2022-11-08T12:05:36.692745Z	19384	296264
2887745	2022-11-08T12:05:41.087617Z	19384	30486
2887842	2022-11-08T12:07:28.099778Z	19384	13604
2887847	2022-11-08T12:07:31.455658Z	19384	123878
2887855	2022-11-08T12:07:40.531739Z	19384	81902
2887860	2022-11-08T12:07:43.911431Z	19384	13232
2888021	2022-11-08T12:10:25.363732Z	19384	81851
2888025	2022-11-08T12:10:28.507721Z	19384	408251
2888033	2022-11-08T12:10:35.979403Z	19384	15483
2888043	2022-11-08T12:10:46.351305Z	19384	153704
2888050	2022-11-08T12:10:49.484389Z	19384	369600
2888064	2022-11-08T12:11:11.639564Z	19384	46261
2887913	2022-11-08T12:08:35.844046Z	19317	166387
2887918	2022-11-08T12:08:39.591683Z	19317	152162
2887923	2022-11-08T12:08:43.103661Z	19317	77952
2887932	2022-11-08T12:08:47.855846Z	19317	137535
2887941	2022-11-08T12:09:00.743547Z	19317	6365
2887953	2022-11-08T12:09:16.855591Z	19317	140295
2887956	2022-11-08T12:09:21.191843Z	19317	53748
2887960	2022-11-08T12:09:23.975476Z	19317	398373
2887965	2022-11-08T12:09:27.127580Z	19317	357652
